Can Crop that is also MarinePlant be considered a subcategory of 'Arthropod'?,  False.
Can Moss that is also Sporozoan be considered a subcategory of 'Anemone'?,  False.
Can Diatom that is also EvergreenVegetation be considered a subcategory of 'Vegetation'?,  False.
Can Plankton that is also TreeRing be considered a subcategory of 'Zooplankton'?,  False.
Can Echinoderm that is also Nutrient be considered a subcategory of 'Dairy'?,  False.
Can Arachnid that is also Lichen be considered a subcategory of 'Chlorophyll'?,  False.
Can Bacteria that is also ExoticSpecies be considered a subcategory of 'Fish'?,  False.
Can Jellyfish that is also VegetationSpecies be considered a subcategory of 'Liverwort'?,  False.
Can Fungi that is also IndigenousVegetation be considered a subcategory of 'Insect'?,  False.
Can Bacteria that is also Chlorophyll be considered a subcategory of 'Plankton'?,  False.
Can Arthropod that is also ExoticSpecies be considered a subcategory of 'Ciliate'?,  False.
Can Dairy that is also Sponge be considered a subcategory of 'Livestock'?,  False.
Can Leaf that is also Microalgae be considered a subcategory of 'Macrophyte'?,  False.
Can Algae that is also Diatom be considered a subcategory of 'Amphibian'?,  False.
Can Crop that is also Zooplankton be considered a subcategory of 'Centipede'?,  False.
Can Arachnid that is also Human be considered a subcategory of 'Bacteria'?,  False.
Can FloweringPlant that is also Pollen be considered a subcategory of 'MarineAnimal'?,  False.
Can Coral that is also Plankton be considered a subcategory of 'Livestock'?,  False.
Can EvergreenVegetation that is also MarineMicrobiota be considered a subcategory of 'Fern'?,  False.
Can Coccolithophore that is also Insect be considered a subcategory of 'Leaf'?,  False.
Can DominantSpecies that is also Mammal be considered a subcategory of 'ExoticSpecies'?,  False.
Can Phytoplankton that is also VegetationSpecies be considered a subcategory of 'DeciduousVegetation'?,  False.
Can Algae that is also MarineInvertebrate be considered a subcategory of 'Conifer'?,  False.
Can Invertebrate that is also Sporozoan be considered a subcategory of 'Pollen'?,  False.
Can Bacteria that is also Macrophyte be considered a subcategory of 'MarineInvertebrate'?,  False.
Can Dairy that is also SlimeMold be considered a subcategory of 'Invertebrate'?,  False.
Can Fungi that is also Mold be considered a subcategory of 'Nutrient'?,  False.
Can Canopy that is also Lichen be considered a subcategory of 'Microalgae'?,  False.
Can ExoticVegetation that is also MarineMicrobiota be considered a subcategory of 'Amoebae'?,  False.
Can Coccolithophore that is also Macroalgae be considered a subcategory of 'FungiTaxonomy'?,  False.
Can Diatom that is also MarineMammal be considered a subcategory of 'Macrophyte'?,  False.
Can Coral that is also Crop be considered a subcategory of 'Plankton'?,  False.
Can Algae that is also Yeast be considered a subcategory of 'Sporozoan'?,  False.
Can Invertebrate that is also Protist be considered a subcategory of 'BlueGreenAlgae'?,  False.
Can FloweringPlant that is also Vertebrate be considered a subcategory of 'ExoticVegetation'?,  False.
Can MarineMammal that is also Microbiota be considered a subcategory of 'Animal'?,  False.
Can Conifer that is also Leaf be considered a subcategory of 'Arachnid'?,  False.
Can Macrophyte that is also Reptile be considered a subcategory of 'Fungi'?,  False.
Can Centipede that is also Vegetation be considered a subcategory of 'MarinePlant'?,  False.
Can Animal that is also Liverwort be considered a subcategory of 'Vertebrate'?,  False.
Can Animal that is also DeciduousVegetation be considered a subcategory of 'Yeast'?,  False.
Can Radiolarian that is also Roundworm be considered a subcategory of 'Echinoderm'?,  False.
Can Microalgae that is also Microphyte be considered a subcategory of 'VegetationCover'?,  False.
Can Fungi that is also Mushroom be considered a subcategory of 'Sponge'?,  False.
Can Crown that is also Reptile be considered a subcategory of 'Foraminifer'?,  False.
Can Protist that is also Sponge be considered a subcategory of 'Macrophyte'?,  False.
Can Arthropod that is also Macrophyte be considered a subcategory of 'Mold'?,  False.
Can Lichen that is also MarinePlant be considered a subcategory of 'Insect'?,  False.
Can Macroalgae that is also Vegetation be considered a subcategory of 'Crown'?,  False.
Can Insect that is also Mollusk be considered a subcategory of 'Amoebae'?,  False.
Can SegmentedWorm that is also Sporozoan be considered a subcategory of 'TreeRing'?,  False.
Can IndigenousSpecies that is also Litter be considered a subcategory of 'Microphyte'?,  False.
Can Coral that is also Millipede be considered a subcategory of 'Jellyfish'?,  False.
Can Amoebae that is also ExoticVegetation be considered a subcategory of 'Human'?,  False.
Can Livestock that is also VegetationCover be considered a subcategory of 'Crustacean'?,  False.
Can Livestock that is also TreeRing be considered a subcategory of 'ExoticVegetation'?,  False.
Can Mammal that is also SlimeMold be considered a subcategory of 'Vertebrate'?,  False.
Can Phytoplankton that is also Yeast be considered a subcategory of 'Plant'?,  False.
Can IndigenousSpecies that is also Macroalgae be considered a subcategory of 'BlueGreenAlgae'?,  False.
Can Mushroom that is also Vertebrate be considered a subcategory of 'Phytoplankton'?,  False.
Can ExoticSpecies that is also Sporozoan be considered a subcategory of 'Roundworm'?,  False.
Can Amoebae that is also Anemone be considered a subcategory of 'DominantSpecies'?,  False.
Can Crown that is also Leaf be considered a subcategory of 'Arthropod'?,  False.
Can Foraminifer that is also Protist be considered a subcategory of 'Diatom'?,  False.
Can MicrobiotaTaxonomy that is also VegetationCover be considered a subcategory of 'SlimeMold'?,  False.
Can Livestock that is also VegetationCover be considered a subcategory of 'Millipede'?,  False.
Can Invertebrate that is also Macroalgae be considered a subcategory of 'MicrobiotaTaxonomy'?,  False.
Can BlueGreenAlgae that is also Insect be considered a subcategory of 'Reptile'?,  False.
Can IndigenousSpecies that is also Poultry be considered a subcategory of 'SegmentedWorm'?,  False.
Can Litter that is also Mushroom be considered a subcategory of 'Radiolarian'?,  False.
Can FloweringPlant that is also Millipede be considered a subcategory of 'MarineBird'?,  False.
Can Amoebae that is also Flatworm be considered a subcategory of 'Bird'?,  False.
Can DeciduousVegetation that is also Mold be considered a subcategory of 'Liverwort'?,  False.
Can Canopy that is also FungiTaxonomy be considered a subcategory of 'Vegetation'?,  False.
Can Mammal that is also MarineAnimal be considered a subcategory of 'Zooplankton'?,  False.
Can Fish that is also Phytoplankton be considered a subcategory of 'Mammal'?,  False.
Can Conifer that is also Human be considered a subcategory of 'Invertebrate'?,  False.
Can DominantSpecies that is also VegetationSpecies be considered a subcategory of 'MarineInvertebrate'?,  False.
Can Dairy that is also Plankton be considered a subcategory of 'Microalgae'?,  False.
Can MarineInvertebrate that is also MarinePlant be considered a subcategory of 'Nutrient'?,  False.
Can MarineBird that is also MarineInvertebrate be considered a subcategory of 'Diatom'?,  False.
Can Bacteria that is also Flatworm be considered a subcategory of 'MicrobiotaTaxonomy'?,  False.
Can Canopy that is also Fish be considered a subcategory of 'Moss'?,  False.
Can Fungi that is also Yeast be considered a subcategory of 'Animal'?,  False.
Can Foraminifer that is also MarineMicrobiota be considered a subcategory of 'Arachnid'?,  False.
Can ExoticSpecies that is also Mollusk be considered a subcategory of 'SlimeMold'?,  False.
Can ExoticVegetation that is also Mammal be considered a subcategory of 'DominantSpecies'?,  False.
Can Fern that is also Leaf be considered a subcategory of 'MarineMicrobiota'?,  False.
Can Algae that is also BlueGreenAlgae be considered a subcategory of 'Bird'?,  False.
Can Ciliate that is also MarineMicrobiota be considered a subcategory of 'Algae'?,  False.
Can Amoebae that is also Plant be considered a subcategory of 'FloweringPlant'?,  False.
Can MarineMammal that is also Moss be considered a subcategory of 'SegmentedWorm'?,  False.
Can Macrophyte that is also Mold be considered a subcategory of 'Flagellate'?,  False.
Can Chlorophyll that is also Radiolarian be considered a subcategory of 'Sponge'?,  False.
Can Canopy that is also Centipede be considered a subcategory of 'VegetationCover'?,  False.
Can Mushroom that is also Sporozoan be considered a subcategory of 'Poultry'?,  False.
Can Animal that is also Litter be considered a subcategory of 'IndigenousSpecies'?,  False.
Can FungiTaxonomy that is also Microphyte be considered a subcategory of 'Echinoderm'?,  False.
Can Microalgae that is also Protist be considered a subcategory of 'Amphibian'?,  False.
Can Millipede that is also VegetationCover be considered a subcategory of 'IndigenousVegetation'?,  False.
Can Echinoderm that is also MarineMammal be considered a subcategory of 'MarineAnimal'?,  False.
Can Macroalgae that is also Roundworm be considered a subcategory of 'Dairy'?,  False.
Can Insect that is also Plant be considered a subcategory of 'Fern'?,  False.
Can Amphibian that is also Insect be considered a subcategory of 'Pollen'?,  False.
Can Animal that is also Pollen be considered a subcategory of 'MarineMammal'?,  False.
Can Flagellate that is also Zooplankton be considered a subcategory of 'Coccolithophore'?,  False.
Can Ciliate that is also Fern be considered a subcategory of 'Chlorophyll'?,  False.
Can Amphibian that is also TreeRing be considered a subcategory of 'Roundworm'?,  False.
Can Animal that is also Nutrient be considered a subcategory of 'VegetationSpecies'?,  False.
Can Algae that is also Mollusk be considered a subcategory of 'Human'?,  False.
Can Ciliate that is also Coccolithophore be considered a subcategory of 'Macroalgae'?,  False.
Can Conifer that is also Vertebrate be considered a subcategory of 'Microbiota'?,  False.
Can Fungi that is also SlimeMold be considered a subcategory of 'Millipede'?,  False.
Can ExoticVegetation that is also Leaf be considered a subcategory of 'VegetationCover'?,  False.
Can Diatom that is also MarinePlant be considered a subcategory of 'Sponge'?,  False.
Can Dairy that is also MarineInvertebrate be considered a subcategory of 'Amphibian'?,  False.
Can Mold that is also Poultry be considered a subcategory of 'Centipede'?,  False.
Can DeciduousVegetation that is also Yeast be considered a subcategory of 'Lichen'?,  False.
Can Radiolarian that is also Yeast be considered a subcategory of 'Flatworm'?,  False.
Can Ciliate that is also MicrobiotaTaxonomy be considered a subcategory of 'Litter'?,  False.
Can Livestock that is also Mushroom be considered a subcategory of 'Mollusk'?,  False.
Can Chlorophyll that is also Moss be considered a subcategory of 'Zooplankton'?,  False.
Can EvergreenVegetation that is also Microphyte be considered a subcategory of 'Dairy'?,  False.
Can Dairy that is also Flatworm be considered a subcategory of 'Vegetation'?,  False.
Can MarinePlant that is also Poultry be considered a subcategory of 'Liverwort'?,  False.
Can Amphibian that is also VegetationCover be considered a subcategory of 'Radiolarian'?,  False.
Can Animal that is also Bird be considered a subcategory of 'Anemone'?,  False.
Can Fish that is also Macrophyte be considered a subcategory of 'Crop'?,  False.
Can DeciduousVegetation that is also Yeast be considered a subcategory of 'Livestock'?,  False.
Can Conifer that is also Litter be considered a subcategory of 'EvergreenVegetation'?,  False.
Can Fungi that is also MarineAnimal be considered a subcategory of 'Leaf'?,  False.
Can ExoticVegetation that is also Phytoplankton be considered a subcategory of 'ExoticSpecies'?,  False.
Can Fern that is also Reptile be considered a subcategory of 'Crown'?,  False.
Can Crustacean that is also MarineInvertebrate be considered a subcategory of 'Macrophyte'?,  False.
Can Arthropod that is also Poultry be considered a subcategory of 'Plankton'?,  False.
Can IndigenousSpecies that is also Plant be considered a subcategory of 'Sporozoan'?,  False.
Can MarineMammal that is also Vegetation be considered a subcategory of 'BlueGreenAlgae'?,  False.
